gene_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode18,barcode19,barcode20,barcode21
gene-LOC123392393,6.0,,54.0,,,,,26.803803803803802,47.0,,56.27527527527528,,,,
gene-LOC123392394,,,,,,,,,,110.0,,25.0,,,
gene-LOC123392395,79.0,,,73.27727727727728,,94.96096096096096,,74.0,152.0,44.17117117117117,87.83783783783784,,34.009009009009006,,
gene-LOC123392396,0.0,,0.0,,,,,,,,,2.995995995995996,,,
gene-LOC123392405,142.0,,,,,,,,,,,,,,
gene-LOC123392406,,24.0,70.0,65.0,,,52.0,,37.993993993993996,79.0,32.50850850850851,,,,
gene-LOC123392407,,52.0,,,,65.0,,,,,,,,,
gene-LOC123392425,71.81581581581581,55.48648648648649,57.810810810810814,75.05605605605605,,90.29729729729729,76.98098098098099,87.72972972972973,60.24924924924925,39.75675675675676,88.46446446446447,19.87087087087087,71.45745745745745,49.47947947947948,60.087087087087085
gene-LOC123392426,62.40240240240241,59.648648648648646,72.78378378378379,67.70270270270271,,48.56356356356357,121.38438438438439,94.30030030030031,46.48348348348348,54.026026026026024,44.56756756756757,,,40.0,
gene-LOC123392435,6.0,66.0,,,,36.0,,,,,,,,,
gene-LOC123392436,,50.0,,,,,,,,,,,,,
gene-LOC123392437,,,,221.0,,46.22222222222222,,,,,,,,,
gene-LOC123392438,,,,,,,,93.0,,14.0,,,,,
gene-LOC123392441,95.0,88.0,,,,53.0,,,,,,,,142.0,
gene-LOC123392442,,,,,,,,,,,,223.0,,,
gene-LOC123392452,56.0950950950951,,,80.0,,,150.0,,70.0,,,148.0,,,64.0
gene-LOC123392460,,,,55.0,,,,,,,,,,,
gene-LOC123392462,,,,,,,,,32.0,,,,,,
gene-LOC123392465,45.01401401401401,73.78678678678679,64.63963963963964,56.77777777777777,,42.366366366366364,71.15415415415416,62.33933933933934,53.750750750750754,80.53753753753753,60.68168168168168,,,122.0,
gene-LOC123392466,,,,,,127.0,82.0,,,,,,,,
gene-LOC123392467,,,0.0,,,,,,,,,,,,
gene-LOC123392468,143.0,,237.0,,,224.0,,,9.498498498498499,,156.0,,,128.0,
gene-LOC123392470,92.43643643643644,132.34534534534535,100.74474474474474,95.55255255255256,74.17117117117117,,,,107.38038038038039,120.97497497497497,,,,,
gene-LOC123392471,,,,146.33033033033033,123.0,67.96496496496496,,,43.489489489489486,,107.93893893893895,276.0,336.0,,
gene-LOC123392472,58.01501501501502,87.71471471471472,65.56456456456456,53.62462462462462,83.50450450450451,35.4984984984985,89.3903903903904,40.327327327327325,55.48648648648649,61.68968968968969,58.91691691691692,56.87087087087087,92.993993993994,65.48348348348348,60.14214214214214
gene-LOC123392473,43.12612612612613,46.21721721721722,62.869869869869866,52.151151151151154,44.53153153153153,48.487487487487485,44.593593593593596,50.96096096096096,55.05505505505506,57.01601601601601,70.10810810810811,68.7897897897898,72.02402402402402,68.75975975975976,72.62862862862863
gene-LOC123392476,,,,,,,,,92.0,,,,,,
gene-LOC123392479,,,155.06306306306305,,,,96.0,,,,,8.0,,,
gene-LOC123392480,104.0,,,74.01001001001,52.0,19.0,,77.0,,,,,,,
gene-LOC123392481,38.45045045045045,56.4964964964965,26.18218218218218,35.4984984984985,,40.98098098098099,40.0,,41.991991991991995,68.46846846846847,59.51951951951952,54.81581581581581,77.05005005005005,65.8028028028028,47.62362362362362
gene-LOC123392484,79.81981981981983,78.04504504504504,71.34234234234235,68.17417417417417,74.0,77.87087087087087,26.0,58.0,75.83283283283284,60.513513513513516,70.81481481481481,70.48148148148148,56.9029029029029,84.56356356356356,76.2972972972973
gene-LOC123392488,,98.10110110110111,46.493493493493496,0.0,39.54454454454454,,,,40.368368368368365,38.27927927927928,37.77577577577578,,47.0,41.0,
gene-LOC123392490,66.13113113113113,57.58658658658659,58.1951951951952,57.61861861861862,52.01801801801801,47.925925925925924,48.8048048048048,58.38638638638639,61.33333333333333,54.32632632632633,58.55555555555555,50.88388388388389,57.666666666666664,64.31231231231232,70.45045045045046
gene-LOC123392491,,,,183.0,,,,,,,,,,,
gene-LOC123392493,0.0,,,,,87.993993993994,23.0,44.0,98.0,48.83783783783784,94.23123123123122,,,,
gene-LOC123392516,,,107.0,,,,,,,,,,,,
gene-LOC123392519,,164.0,101.0,155.0,,,,,,,59.0,,,44.0,
gene-LOC123392520,,,,155.0,,,,,,95.93693693693693,,137.81081081081084,,,
gene-LOC123392521,154.0,,49.0,,,,,,,,,,,,
gene-LOC123392524,,,,52.0,,,,,,,,,,,
gene-LOC123392527,105.0,,58.0,41.73073073073073,,,83.0,,35.807807807807805,,105.0,38.489489489489486,,53.96496496496496,
gene-LOC123392528,,,,134.0,,,,,42.0,,,,,,
gene-LOC123392532,,,,64.48648648648648,,,,,,,,,,,
gene-LOC123392533,99.0,,,,,,,,,,,,,,
gene-LOC123392534,32.6966966966967,200.0,125.56156156156156,13.398398398398399,70.75675675675676,130.36436436436435,19.0,64.64864864864865,76.58258258258257,,93.28428428428428,106.48448448448448,,38.98798798798799,
gene-LOC123392535,,69.0,,97.0,,,,,,,,,,,
gene-LOC123392536,60.19319319319319,46.82282282282282,47.46046046046046,47.42042042042042,66.27527527527528,60.62162162162162,58.91791791791792,59.90490490490491,58.26126126126127,62.35735735735735,43.23123123123123,78.44444444444444,63.888888888888886,121.73173173173173,64.18018018018017
gene-LOC123392537,,,,,,,,,,,,,,96.96096096096096,
gene-LOC123392538,,,,,,18.0,,,,,,,,,
gene-LOC123392539,233.0,,,,,,,,,,,,,,
gene-LOC123392542,,,,,,,,,,56.0,,,,,
gene-LOC123392547,212.2862862862863,,,,,0.0,,,,,,,,,
gene-LOC123392548,,,,164.3783783783784,,,,,,88.0,101.98598598598599,,,,
gene-LOC123392550,45.0,,,51.0,,,,,31.0,,,,,,
gene-LOC123392554,14.226226226226226,74.44544544544544,38.48148148148148,26.57757757757758,,,,,20.35135135135135,,7.997997997997998,,,7.236236236236236,10.003003003003004
gene-LOC123392555,41.0,52.44144144144144,145.0,16.27027027027027,,,,,,,,,0.4814814814814814,,
gene-LOC123392564,58.0,,,,,,,,,,,,,,
gene-LOC123392568,4.387387387387387,0.9639639639639639,5.661661661661662,5.714714714714715,14.632632632632632,16.513513513513512,11.0,13.64064064064064,29.696696696696694,8.68968968968969,19.424424424424423,2.652652652652653,8.458458458458459,0.3793793793793794,0.12312312312312312
gene-LOC123392594,,,,,,,,,,75.0,,,,,
gene-LOC123392595,55.63663663663664,68.34234234234233,53.773773773773776,55.65165165165165,47.72072072072072,47.114114114114116,95.16016016016016,52.629629629629626,53.110110110110114,75.57657657657657,62.288288288288285,51.55555555555556,69.36736736736736,65.85085085085085,73.17417417417417
gene-LOC123392596,71.6966966966967,63.191191191191194,81.97897897897897,80.05805805805807,63.01801801801802,50.925925925925924,58.1021021021021,127.06806806806807,69.36636636636636,44.81081081081081,50.96296296296296,,,,
gene-LOC123392609,,,0.0,,,,,,,,,,,,
gene-LOC123392611,,,103.97097097097097,,39.0,92.49149149149149,,,58.0,,,136.99099099099098,,56.0,
gene-LOC123392612,50.933933933933936,,33.0,26.493493493493492,,,,,94.0,38.0,67.35735735735736,68.52352352352352,25.0,,
gene-LOC123392613,42.069069069069066,90.98598598598599,109.03603603603604,77.32432432432432,61.132132132132135,51.63963963963964,67.78778778778778,63.808808808808806,87.13513513513513,41.88088088088088,39.234234234234236,81.30030030030031,39.349349349349346,61.432432432432435,93.0
gene-LOC123392614,,,,4.993993993993994,,,,,,,,,,,
gene-LOC123392615,43.0,114.0,,,,43.0,,,,,,97.98998998999,71.47847847847848,78.0,
gene-LOC123392616,70.0,,118.55255255255256,96.68568568568568,114.05405405405405,56.994994994995,78.27327327327328,141.25625625625628,77.4074074074074,45.54054054054054,45.951951951951955,84.72972972972973,,,50.0
gene-LOC123392617,106.0,0.0,,,,,,44.489489489489486,,,,,,,
gene-LOC123392619,302.0,,,124.0,,34.0,,,146.00900900900902,32.0,74.0,,8.0,,
gene-LOC123392620,135.0,83.0,,51.946946946946944,,,,73.0,,39.0,174.25825825825825,,,,
gene-LOC123392621,9.497497497497498,8.0,,75.93993993993993,88.45645645645645,106.49149149149149,,,,,137.96396396396398,,95.0,,87.49149149149149
gene-LOC123392622,41.36036036036036,108.0,55.12612612612613,72.76276276276276,126.54254254254253,118.47747747747748,118.95395395395396,143.71471471471472,54.372372372372375,44.708708708708706,165.1081081081081,68.72972972972973,123.83183183183182,168.75575575575573,188.0
gene-LOC123392629,,,138.0,51.0,,,,,,,,,,,
gene-LOC123392630,,,85.0,,49.552552552552555,,64.97297297297297,24.0,,97.995995995996,,,,,
gene-LOC123392631,,,,,,,,,90.0,,,,,,
gene-LOC123392632,,,,200.0,,,,,,,,,,,
gene-LOC123392637,,,,,,,,,,,,,,17.994994994994997,
gene-LOC123392641,153.0,18.0,74.97197197197197,77.56956956956957,,,,,47.992992992992995,,,58.0,115.0,64.3983983983984,41.86186186186186
gene-LOC123392642,,136.0,,11.88888888888889,,,,,,,19.510510510510514,44.274274274274276,29.865865865865867,0.0,124.0
gene-LOC123392643,68.0,,0.3613613613613613,,60.0,74.0,,11.0,28.74074074074074,,,192.0,31.0,43.995995995996,
gene-LOC123392644,0.0,0.0,38.51651651651652,0.0,130.4914914914915,,,51.0,34.810810810810814,85.0,31.217217217217218,,,115.0,
gene-LOC123392646,,185.0,120.18318318318319,,95.0,,,,89.0,,37.0,58.58758758758759,39.048048048048045,61.48348348348348,41.394394394394396
gene-LOC123392647,15.756756756756754,35.732732732732735,33.354354354354356,29.972972972972972,40.17217217217217,44.288288288288285,75.0,46.72472472472472,46.43843843843844,29.54054054054054,35.13513513513514,39.52052052052052,39.08008008008008,42.4004004004004,43.45345345345345
gene-LOC123392649,,,50.98998998998999,79.44844844844845,64.0,,,,,,,,90.0,144.0,0.0
gene-LOC123392650,0.0,,,54.45245245245245,,,,,15.0,,18.49249249249249,79.0,7.0,,
gene-LOC123392651,,,,,,,,,,,,16.98198198198198,83.0,45.51851851851852,15.0
gene-LOC123392652,47.488488488488485,53.474474474474476,57.45345345345345,,,34.0,168.0,13.0,71.48848848848849,72.92592592592592,127.98398398398399,84.0,54.0,9.068068068068069,89.76776776776777
gene-LOC123392653,21.38838838838839,39.4054054054054,61.530530530530534,37.34234234234234,35.206206206206204,110.91391391391392,47.61661661661661,64.72472472472472,50.75675675675676,48.6036036036036,47.990990990990994,47.97697697697698,48.77777777777777,36.93893893893894,35.44244244244244
gene-LOC123392654,53.18218218218219,48.75875875875876,57.18918918918919,58.92292292292292,,53.892892892892895,52.0,102.0,72.70770770770771,59.03203203203203,34.4954954954955,64.45645645645646,77.47847847847848,46.752752752752755,59.432432432432435
gene-LOC123392655,49.33633633633633,24.53853853853854,43.28228228228228,47.83883883883884,65.45545545545545,55.39039039039039,85.22222222222221,97.43243243243244,58.05605605605606,52.682682682682675,54.351351351351354,119.37837837837837,35.648648648648646,48.01001001001001,77.5895895895896
gene-LOC123392656,98.50750750750751,39.96096096096096,56.3033033033033,81.39739739739738,62.452452452452455,144.97697697697697,36.0,65.0,81.01801801801801,263.92892892892894,86.25725725725725,39.711711711711715,101.62162162162161,74.54054054054055,
gene-LOC123392657,70.0,66.0,91.97697697697697,127.68468468468468,,105.0,,61.0,53.009009009009006,40.0,92.47947947947948,,,,
gene-LOC123392658,,,,12.0,17.0,,,23.0,,92.0,,52.929929929929926,27.98198198198198,40.2972972972973,42.62962962962963
gene-LOC123392659,,65.0,21.48748748748749,8.995995995995996,,,,,137.6116116116116,,,1.5545545545545547,25.188188188188185,47.811811811811815,34.805805805805804
gene-LOC123392660,49.006006006006004,104.76076076076076,47.96696696696697,62.31531531531531,100.86686686686687,43.35135135135135,57.004004004004,51.4984984984985,34.27927927927928,66.72272272272272,47.129129129129126,73.41441441441441,48.567567567567565,96.26126126126127,47.74874874874875
gene-LOC123392661,,,,,,,52.0,,,45.0,,,135.0,20.0,8.0
gene-LOC123392662,7.7807807807807805,7.7207207207207205,15.175175175175173,14.143143143143142,17.16216216216216,13.35135135135135,31.494494494494496,26.185185185185183,18.13013013013013,16.666666666666668,27.16216216216216,24.0,,42.25825825825826,36.967967967967965
gene-LOC123392663,56.53553553553553,66.44144144144144,19.0,68.67467467467468,30.0,30.054054054054056,44.0,,61.46246246246246,,46.99399399399399,,,42.17717717717718,
gene-LOC123392664,50.0,18.0,39.466466466466464,,37.0,,,31.495495495495497,43.55555555555556,79.93893893893895,58.966966966966964,66.95395395395396,,53.0,65.0
gene-LOC123392665,0.0,,,,,,,,,,61.0,,,,
gene-LOC123392666,21.444444444444443,,27.970970970970974,42.492492492492495,,126.0,,82.0,91.0,,87.13613613613614,74.0,11.0,52.98498498498498,59.67867867867868
gene-LOC123392668,13.491491491491493,16.4974974974975,,111.83783783783784,32.4944944944945,,,,,,,,,26.4984984984985,
gene-LOC123392670,111.05405405405406,87.63163163163163,59.48348348348348,72.74974974974975,69.23423423423424,40.53453453453454,58.72372372372372,81.57157157157157,60.889889889889886,81.2042042042042,57.43543543543544,66.33333333333334,40.2972972972973,58.25925925925925,49.3013013013013
gene-LOC123392672,31.0,41.0,,0.0,,,136.47747747747746,,125.0,,,,74.0,,
gene-LOC123392673,,,,,,,,,,,,,31.0,,
gene-LOC123392674,20.179179179179176,0.0,78.0,36.0,121.0,,,,18.0,,51.466466466466464,74.66766766766767,53.78078078078078,105.0,74.36936936936937
gene-LOC123392675,,,,18.0,,,,,,,,,,,
gene-LOC123392676,36.47847847847848,36.726726726726724,18.0,23.25725725725726,,,,,,,,,,,
gene-LOC123392769,84.69069069069069,62.57957957957958,54.446446446446444,60.06506506506507,84.0,122.0,,,36.02902902902903,34.55655655655656,41.6996996996997,,,,
gene-LOC123392770,,,,,,,,,,,,54.02102102102102,71.22822822822823,39.432432432432435,51.148148148148145
gene-LOC123392771,58.74074074074074,,95.0,115.0,,93.0,,79.0,,49.0,155.47847847847848,,,,
gene-LOC123392772,74.96196196196198,,0.0,0.0,,,,42.0,,,36.0,,,,52.0
gene-LOC123392773,,,,77.71771771771772,,,77.0,,,,,,,108.0,
gene-LOC123392775,48.0,,,7.0,,,,,,47.0,58.0,127.98198198198199,48.0,,73.3053053053053
gene-LOC123392777,,,,,,,,,54.0,,,,,,
gene-LOC123392781,106.49649649649649,,,,,,,,52.0,,76.52552552552552,,,,
gene-LOC123392782,,,,,,,,,,,,,,62.47747747747748,
gene-LOC123392783,73.0,,,,,,,,,,,,,76.0,
gene-LOC123392784,,,148.0,128.0,47.0,,,,67.0,,,119.48548548548548,98.0,,
gene-LOC123392786,,,,,,,,,77.0,91.0,,,,,
gene-LOC123392787,,,,,,,,,,,,81.0,,24.0,52.4964964964965
gene-LOC123392788,92.03803803803804,54.13513513513514,91.15315315315316,20.265265265265267,,,,,,74.0,96.0,,,,
gene-LOC123392789,,,,,34.0,,,,113.0,,105.5945945945946,,,,
gene-LOC123392792,,,,,,,44.0,70.0,,,,,,,
gene-LOC123392794,,,0.0,,,,,,,,,,,,
gene-LOC123392795,58.22922922922923,,108.47347347347348,,299.3173173173173,67.0,,,,101.45945945945945,109.25925925925927,,,,
gene-LOC123392797,57.5045045045045,81.13113113113113,48.27427427427427,57.826826826826824,64.8998998998999,58.73473473473474,75.02902902902903,60.77777777777778,60.78078078078078,42.23823823823824,66.16816816816817,77.32832832832834,80.38138138138139,47.3963963963964,67.1911911911912
gene-LOC123392798,123.0,,91.0,12.0,,95.0,,,,46.02202202202202,,,,,
gene-LOC123392799,,,86.85585585585585,,,,,,,,69.0,,,,
gene-LOC123392800,135.0,,,87.0,220.0,,,61.0,84.97297297297297,,84.0,,62.0,,
gene-LOC123392801,49.03403403403403,39.9019019019019,41.028028028028025,49.991991991991995,64.93793793793793,83.22022022022023,40.98198198198198,71.72872872872873,125.98198198198197,62.998998998999,50.030030030030034,,86.96796796796797,,
gene-LOC123392807,128.0,115.8078078078078,93.48448448448448,56.033033033033036,116.0,,,,119.0,35.96296296296296,50.4974974974975,,,,
gene-LOC123392809,,,,,,85.0,,,,,,,,,
gene-LOC123392811,92.43543543543544,,70.97997997997999,85.47247247247248,38.273273273273276,,,,,,119.17717717717717,,,,110.0
gene-LOC123392813,,115.0,,,,47.492492492492495,,,77.0,26.0,,,,,
gene-LOC123392815,,,,118.0,,,,,,,,,,,
gene-LOC123392822,97.2982982982983,80.0,84.992992992993,113.95495495495496,66.0,91.85585585585585,50.0,69.85585585585585,103.997997997998,113.0,77.18518518518519,28.636636636636638,81.14814814814815,97.49349349349349,
gene-LOC123392824,,,,5.992992992992993,,,,,,,,,,,
gene-LOC123392825,,,,51.0,,,,,44.4944944944945,,79.0,,71.0,,
gene-LOC123392839,13.498498498498499,0.0,,,,,,,,,,,,0.0,
gene-LOC123392840,6.0,,,68.0,,,,,,,0.0,,12.0,,61.0
gene-LOC123392841,0.0,0.0,0.0,0.0,,,,,,,,,,,10.0
gene-LOC123392843,18.52952952952953,48.68968968968969,29.945945945945947,15.795795795795797,,,,,,,,,,,
gene-LOC123392856,,,,103.0,,,,,,,52.61561561561562,,,,
gene-LOC123392857,46.1981981981982,65.49349349349349,,48.54954954954955,137.0,,,,78.0,71.995995995996,41.985985985985984,81.03203203203203,88.02402402402403,56.513513513513516,66.51951951951952
gene-LOC123392860,,,,131.0,,,,,90.48448448448448,,,,,38.0,
gene-LOC123392861,,,,,,,,,88.0,,,,,,
gene-LOC123392882,,168.0,,39.03603603603604,,139.0,,,74.0,,,,,,
gene-LOC123392883,,,185.0,151.0,,,,,97.46046046046047,,,63.0,93.0,,154.0
gene-LOC123392885,107.45845845845847,70.06606606606607,46.0,,,143.0,,,84.0,118.0,,46.54054054054054,94.67567567567568,60.0,
gene-LOC123392894,48.90990990990991,,51.993993993993996,79.0,102.0,,,,70.0,,135.0,90.16516516516518,47.0,,
gene-LOC123392895,56.44144144144144,25.655655655655657,33.45645645645646,126.96496496496496,120.0,57.491491491491495,,,106.0,97.32032032032032,18.63063063063063,69.38638638638639,99.35435435435436,43.19819819819819,65.5045045045045
gene-LOC123392898,25.814814814814813,31.96196196196196,27.264264264264266,32.11111111111111,61.951951951951955,,,,52.0,,,58.21621621621622,88.0,71.29329329329329,57.490490490490494
gene-LOC123392905,,,175.0,,,,,,,,,,,,
gene-LOC123392908,,,103.96196196196198,44.0,,,,63.073073073073076,88.988988988989,43.0,35.0,,20.47847847847848,,
gene-LOC123392912,86.96196196196198,,,65.0,,,,,,,114.0,,,,
gene-LOC123392913,104.34834834834835,49.488488488488485,,,68.0,103.25225225225225,157.4894894894895,100.0,42.995995995996,,75.23123123123122,69.94394394394395,54.84984984984985,105.10010010010011,38.985985985985984
gene-LOC123392914,72.68968968968969,38.57557557557557,54.97597597597598,65.7197197197197,,,,,36.0,,38.0,,,,0.0
gene-LOC123392915,,,,152.0,,,,,0.0,,,,29.0,52.0,90.0
gene-LOC123392916,,,,,,40.0,,,24.0,,,,,,
gene-LOC123392917,,104.0,,85.0,146.97397397397398,57.98798798798799,,,56.4984984984985,32.993993993993996,,43.03603603603604,22.444444444444443,81.4024024024024,70.0
gene-LOC123392918,,0.0,,,,,,,,126.0,,,,,
gene-LOC123392922,0.0,3.994994994994995,,,,,,,,,,,,,
gene-LOC123392923,135.24024024024024,,69.1891891891892,119.68768768768768,93.48648648648648,,65.0,144.0,108.95195195195195,,80.36336336336336,106.0,147.91391391391392,,
gene-LOC123392924,40.91891891891892,,,84.0,,,,,72.0,76.28028028028028,,69.0,48.0,,
gene-LOC123392925,118.83083083083082,31.467467467467472,122.5135135135135,155.43843843843842,158.45445445445446,176.0,,49.0,163.60060060060061,,,173.40540540540542,160.04404404404403,177.48848848848849,0.0
gene-LOC123392926,18.931931931931935,0.0,60.45945945945947,10.191191191191193,132.0,,,70.62162162162163,88.47747747747748,113.37837837837837,98.98998998999,,91.95395395395396,124.0,6.0
gene-LOC123392927,30.71171171171171,49.871871871871875,69.47047047047047,52.50850850850851,99.10510510510511,40.912912912912915,,67.01801801801801,76.90590590590591,43.8948948948949,52.168168168168165,,,,
gene-LOC123392928,36.0,,49.02802802802803,43.96496496496496,,166.4144144144144,,,,,,,,,
gene-LOC123392930,55.434434434434436,107.54954954954955,92.5925925925926,37.733733733733736,19.0,86.96496496496496,,,115.58158158158159,77.37037037037037,68.31131131131131,155.0,,80.47647647647648,
gene-LOC123392932,31.966966966966964,63.95795795795796,47.82482482482483,142.04604604604606,,,64.0,145.0,66.38738738738739,129.0,445.0,0.0,,,
gene-LOC123392933,31.825825825825827,25.97897897897898,21.45945945945946,13.997997997997999,,,,,,,102.0,,,,
gene-LOC123392934,0.0,,37.987987987987985,81.0,30.98998998998999,54.0,59.0,,77.96596596596598,,,15.0,,,123.0
gene-LOC123392935,23.114114114114113,32.77477477477478,28.68868868868869,23.72872872872873,133.03603603603605,102.98498498498499,97.0,66.47347347347348,100.15115115115115,86.06206206206207,77.29529529529529,65.27027027027027,103.74774774774775,19.954954954954957,56.0
gene-LOC123392937,106.0,128.96796796796798,,,49.0,178.0,27.0,,,112.49249249249249,,,,,
gene-LOC123392939,43.0,,10.488488488488489,39.0,,,,132.0,,,66.51651651651652,,,,
gene-LOC123392947,141.0,201.0,112.991991991992,54.985985985985984,50.48248248248248,55.0,,105.0,50.0,68.0,,99.995995995996,,,
gene-LOC123392948,,,,53.0,,,71.0,,50.47747747747748,86.0,,,,,
gene-LOC123392949,80.41841841841841,,,,,,48.97797797797798,85.0,78.0910910910911,137.5105105105105,,,,,
gene-LOC123392951,17.0,42.46846846846847,35.83683683683684,15.944944944944947,,,,,9.0,,0.0,,158.0,27.1981981981982,
gene-LOC123392953,39.44144144144144,,30.0,60.0,,,74.0,,,,,,,,
gene-LOC123392965,6.423423423423423,1.3243243243243241,1.1921921921921923,3.5045045045045047,10.488488488488489,7.5025025025025025,16.0,9.204204204204204,19.26026026026026,6.567567567567567,27.98098098098098,0.0,4.494494494494495,6.945945945945946,0.0
gene-LOC123392968,15.0,,,,,,,,,,,,0.0,0.0,
gene-LOC123392970,,0.0,3.4954954954954953,12.0,,,,,17.0,,,,,7.0,0.0
gene-LOC123392971,34.14214214214214,23.65765765765766,27.972972972972975,20.60960960960961,27.51851851851852,22.536536536536538,24.55255255255255,21.56756756756757,24.114114114114113,24.16216216216216,24.063063063063062,20.4974974974975,24.0,,26.57957957957958
gene-LOC123392972,0.0,83.90990990990991,0.0,,,,,,,,,,,,
gene-LOC123392999,,,,,,,0.0,,,0.0,,0.0,,,
gene-LOC123393002,0.0,,,,,,,,,,,135.43743743743744,82.0,121.86386386386386,31.327327327327325
gene-LOC123393004,,130.0,,,,,,,64.0,,80.0,,,,
gene-LOC123393006,,189.0,108.98698698698699,61.68468468468468,166.6116116116116,147.94594594594594,138.0,,169.0,166.0,94.91491491491492,44.953953953953956,117.0,81.49649649649649,9.001001001001
gene-LOC123393007,,,245.0,,,,,,,37.0,,,,,
gene-LOC123393009,,,68.0,63.0,,,,134.0,,,,,,,
gene-LOC123393010,,,,,,,,,,,,94.0,,,
gene-LOC123393012,94.49349349349349,,67.5955955955956,78.96396396396396,,,,,,135.43643643643642,,,,,
gene-LOC123393013,,,,180.0,,,,,63.512512512512515,,47.14514514514514,,,,
gene-LOC123393016,27.0,,,,,,,,42.0,,,50.0,131.19819819819818,42.47847847847848,155.0
gene-LOC123393034,,,,115.0,83.0,,,,,,,,,,
gene-LOC123393036,,109.0,,,,,,,,,9.0,,,,
gene-LOC123393037,,,,95.51551551551552,68.46246246246247,44.0,206.0,,,45.26926926926927,102.03303303303304,,,,
gene-LOC123393047,88.0,,,,,,,,,,,34.65965965965966,,,138.15715715715717
gene-LOC123393051,,,,,,,,,,,,,127.0,,
gene-LOC123393052,45.0,,,16.45745745745746,9.0,96.994994994995,47.0,127.0,,,73.18618618618619,41.0,,34.0,
gene-LOC123393054,,,,,,,,,,,25.0,,,,
gene-LOC123393062,,,,,,,,,,,72.0,,,,
gene-LOC123393067,8.927927927927929,26.795795795795797,35.6046046046046,29.514514514514516,,,,,18.0,61.0,,,,38.98398398398398,57.0
gene-LOC123393071,45.67567567567568,119.0,96.53353353353353,111.25025025025025,94.44244244244244,63.994994994995,36.05005005005005,42.86186186186186,88.68968968968969,97.61461461461462,82.30230230230231,56.510510510510514,51.13213213213213,63.0,
gene-LOC123393072,118.0,0.0,121.12712712712712,43.172172172172175,,322.0,72.0,66.0,143.0,36.33933933933934,79.997997997998,95.53253253253254,98.7957957957958,18.836836836836838,
gene-LOC123393074,,,,76.56756756756756,,,,141.0,40.73673673673674,,,,,,
gene-LOC123393075,,,,122.0,,,44.0,,44.0,,105.0,,,,
gene-LOC123393076,139.0,,,,,,,34.0,,,87.0,,,,
gene-LOC123393080,197.0,114.0,,46.0,,,,,,69.45345345345345,,,,91.97697697697697,
gene-LOC123393081,104.48248248248248,72.15315315315314,182.981981981982,68.84584584584584,121.44544544544544,130.7887887887888,100.96396396396396,48.474474474474476,44.807807807807805,80.03303303303304,49.18018018018018,64.73873873873873,101.45245245245245,,
gene-LOC123393082,130.0,,137.47447447447448,101.3153153153153,160.0,128.4234234234234,128.34734734734735,102.0,,125.50650650650651,67.02102102102103,,,,
gene-LOC123393083,109.0,0.0,,7.0,,,,,,,,,,,
gene-LOC123393084,,,,128.0,,,,126.48548548548548,,,,,,,
gene-LOC123393085,0.0,,,,131.0,,43.0,,,17.22222222222222,,217.0,49.02302302302302,76.96296296296296,53.93993993993994
gene-LOC123393086,103.0,,,67.49049049049049,50.08508508508508,142.8108108108108,58.13913913913914,67.6016016016016,61.0,95.43243243243244,91.14814814814815,,,,
gene-LOC123393087,6.63963963963964,37.970970970970974,45.0,84.81381381381382,,,,91.97497497497497,,,,,110.89489489489489,,
gene-LOC123393088,58.0,81.15815815815814,215.0,89.26126126126125,112.07007007007007,23.4974974974975,,0.0,93.14414414414415,98.98098098098099,104.53753753753753,,,,
gene-LOC123393090,118.24524524524524,,93.0,119.0,,,193.0,,,,,,,,
gene-LOC123393094,,,,,,,,,,120.0,,,,,
gene-LOC123393098,,,,,44.0,61.48348348348348,,,112.0,49.46946946946947,,,,,
gene-LOC123393099,,,,,,,,,22.0,,,91.44844844844845,101.0,,
gene-LOC123393101,,,,,56.0,,,,,,,,,,
gene-LOC123393102,61.0,79.53453453453453,52.3003003003003,92.0,,,,,142.0,,,,36.48248248248248,99.98198198198199,113.0
gene-LOC123393104,27.0,,,,,,,,,,20.0,,,,
gene-LOC123393109,29.35835835835836,30.073073073073072,26.145145145145143,31.232232232232235,,,,,68.995995995996,,,,73.33633633633633,39.33033033033033,26.027027027027028
gene-LOC123393120,43.41441441441441,31.850850850850847,51.18518518518518,23.534534534534533,,,,66.0,16.18918918918919,12.996996996996998,16.14114114114114,12.0,,6.942942942942943,8.57957957957958
gene-LOC123393124,69.4024024024024,,48.0,,,,,45.0,99.0,,131.0,42.0,,,84.15315315315316
gene-LOC123393125,61.17817817817818,,82.1931931931932,100.7037037037037,,100.0,19.0,66.48748748748748,53.4944944944945,,,29.0,65.0,66.02602602602603,85.98098098098099
gene-LOC123393127,40.13513513513513,94.45345345345346,122.27527527527528,58.72072072072072,60.0,,,52.55955955955956,72.0,,67.95195195195195,,57.96596596596597,66.32732732732732,59.68468468468468
gene-LOC123393128,,,119.84684684684684,28.0,,,,,,,,42.07907907907908,28.443443443443442,134.0,68.04704704704704
gene-LOC123393129,95.01001001001,75.46246246246247,66.43043043043043,181.0,53.82682682682683,156.2922922922923,,112.0,41.25525525525525,33.0,41.29229229229229,,,,
gene-LOC123393130,,,,,,,,,65.0,,,,,,
